cell_id,Library,Well,Hours,Media,Mapped.Fragments
CELL_3901,LIB_3901,WELL_3901,0,GM,2978697
CELL_3902,LIB_3902,WELL_3902,24,DM,1739535
CELL_3903,LIB_3903,WELL_3903,48,GM,2779050
CELL_3904,LIB_3904,WELL_3904,72,DM,1384758
CELL_3905,LIB_3905,WELL_3905,0,GM,4524462
CELL_3906,LIB_3906,WELL_3906,24,DM,2346243
CELL_3907,LIB_3907,WELL_3907,48,GM,4304277
CELL_3908,LIB_3908,WELL_3908,72,DM,1163128
CELL_3909,LIB_3909,WELL_3909,0,GM,4970205
CELL_3910,LIB_3910,WELL_3910,24,DM,3799763
CELL_3911,LIB_3911,WELL_3911,48,GM,4537620
CELL_3912,LIB_3912,WELL_3912,72,DM,4449015
CELL_3913,LIB_3913,WELL_3913,0,GM,4414907
CELL_3914,LIB_3914,WELL_3914,24,DM,4186996
CELL_3915,LIB_3915,WELL_3915,48,GM,4424547
CELL_3916,LIB_3916,WELL_3916,72,DM,4169329
CELL_3917,LIB_3917,WELL_3917,0,GM,2178266
CELL_3918,LIB_3918,WELL_3918,24,DM,1980109
CELL_3919,LIB_3919,WELL_3919,48,GM,4801330
CELL_3920,LIB_3920,WELL_3920,72,DM,3114372
CELL_3921,LIB_3921,WELL_3921,0,GM,1421615
CELL_3922,LIB_3922,WELL_3922,24,DM,4104438
CELL_3923,LIB_3923,WELL_3923,48,GM,3302671
CELL_3924,LIB_3924,WELL_3924,72,DM,3042109
CELL_3925,LIB_3925,WELL_3925,0,GM,2139867
CELL_3926,LIB_3926,WELL_3926,24,DM,1860448
CELL_3927,LIB_3927,WELL_3927,48,GM,3803963
CELL_3928,LIB_3928,WELL_3928,72,DM,1065992
CELL_3929,LIB_3929,WELL_3929,0,GM,3813882
CELL_3930,LIB_3930,WELL_3930,24,DM,4767689
CELL_3931,LIB_3931,WELL_3931,48,GM,3459395
CELL_3932,LIB_3932,WELL_3932,72,DM,4142524
CELL_3933,LIB_3933,WELL_3933,0,GM,1780478
CELL_3934,LIB_3934,WELL_3934,24,DM,3778599
CELL_3935,LIB_3935,WELL_3935,48,GM,2133652
CELL_3936,LIB_3936,WELL_3936,72,DM,4677822
CELL_3937,LIB_3937,WELL_3937,0,GM,2014648
CELL_3938,LIB_3938,WELL_3938,24,DM,2415780
CELL_3939,LIB_3939,WELL_3939,48,GM,3920123
CELL_3940,LIB_3940,WELL_3940,72,DM,4174963
CELL_3941,LIB_3941,WELL_3941,0,GM,1174864
CELL_3942,LIB_3942,WELL_3942,24,DM,1052483
CELL_3943,LIB_3943,WELL_3943,48,GM,2866007
CELL_3944,LIB_3944,WELL_3944,72,DM,3993906
CELL_3945,LIB_3945,WELL_3945,0,GM,2679720
CELL_3946,LIB_3946,WELL_3946,24,DM,1931778
CELL_3947,LIB_3947,WELL_3947,48,GM,3819005
CELL_3948,LIB_3948,WELL_3948,72,DM,4582503
CELL_3949,LIB_3949,WELL_3949,0,GM,3959785
CELL_3950,LIB_3950,WELL_3950,24,DM,3453672
CELL_3951,LIB_3951,WELL_3951,48,GM,3844661
CELL_3952,LIB_3952,WELL_3952,72,DM,4998049
CELL_3953,LIB_3953,WELL_3953,0,GM,2136109
CELL_3954,LIB_3954,WELL_3954,24,DM,3031215
CELL_3955,LIB_3955,WELL_3955,48,GM,3078360
CELL_3956,LIB_3956,WELL_3956,72,DM,4311116
CELL_3957,LIB_3957,WELL_3957,0,GM,3090279
CELL_3958,LIB_3958,WELL_3958,24,DM,3732457
CELL_3959,LIB_3959,WELL_3959,48,GM,3371410
CELL_3960,LIB_3960,WELL_3960,72,DM,1330413
CELL_3961,LIB_3961,WELL_3961,0,GM,4020620
CELL_3962,LIB_3962,WELL_3962,24,DM,2356196
CELL_3963,LIB_3963,WELL_3963,48,GM,1166958
CELL_3964,LIB_3964,WELL_3964,72,DM,3729980
CELL_3965,LIB_3965,WELL_3965,0,GM,3901544
CELL_3966,LIB_3966,WELL_3966,24,DM,2396543
CELL_3967,LIB_3967,WELL_3967,48,GM,4283063
CELL_3968,LIB_3968,WELL_3968,72,DM,4915398
CELL_3969,LIB_3969,WELL_3969,0,GM,1414567
CELL_3970,LIB_3970,WELL_3970,24,DM,3866185
CELL_3971,LIB_3971,WELL_3971,48,GM,4127772
CELL_3972,LIB_3972,WELL_3972,72,DM,3478393
CELL_3973,LIB_3973,WELL_3973,0,GM,2914793
CELL_3974,LIB_3974,WELL_3974,24,DM,3631172
CELL_3975,LIB_3975,WELL_3975,48,GM,2397972
CELL_3976,LIB_3976,WELL_3976,72,DM,2174356
CELL_3977,LIB_3977,WELL_3977,0,GM,4504064
CELL_3978,LIB_3978,WELL_3978,24,DM,2440942
CELL_3979,LIB_3979,WELL_3979,48,GM,3268951
CELL_3980,LIB_3980,WELL_3980,72,DM,4124793
CELL_3981,LIB_3981,WELL_3981,0,GM,1183831
CELL_3982,LIB_3982,WELL_3982,24,DM,4693626
CELL_3983,LIB_3983,WELL_3983,48,GM,2041597
CELL_3984,LIB_3984,WELL_3984,72,DM,3467091
CELL_3985,LIB_3985,WELL_3985,0,GM,1209829
CELL_3986,LIB_3986,WELL_3986,24,DM,4330778
CELL_3987,LIB_3987,WELL_3987,48,GM,2710647
CELL_3988,LIB_3988,WELL_3988,72,DM,3658698
CELL_3989,LIB_3989,WELL_3989,0,GM,1324556
CELL_3990,LIB_3990,WELL_3990,24,DM,4896095
CELL_3991,LIB_3991,WELL_3991,48,GM,3334690
CELL_3992,LIB_3992,WELL_3992,72,DM,4870143
CELL_3993,LIB_3993,WELL_3993,0,GM,3787595
CELL_3994,LIB_3994,WELL_3994,24,DM,1532752
CELL_3995,LIB_3995,WELL_3995,48,GM,1980814
CELL_3996,LIB_3996,WELL_3996,72,DM,2895167
CELL_3997,LIB_3997,WELL_3997,0,GM,4369306
CELL_3998,LIB_3998,WELL_3998,24,DM,1673814
CELL_3999,LIB_3999,WELL_3999,48,GM,4127727
CELL_4000,LIB_4000,WELL_4000,72,DM,4278468
CELL_4001,LIB_4001,WELL_4001,0,GM,4553738
CELL_4002,LIB_4002,WELL_4002,24,DM,3601431
CELL_4003,LIB_4003,WELL_4003,48,GM,2743507
CELL_4004,LIB_4004,WELL_4004,72,DM,1046130
CELL_4005,LIB_4005,WELL_4005,0,GM,4205233
CELL_4006,LIB_4006,WELL_4006,24,DM,4051853
CELL_4007,LIB_4007,WELL_4007,48,GM,3890411
CELL_4008,LIB_4008,WELL_4008,72,DM,3640099
CELL_4009,LIB_4009,WELL_4009,0,GM,2282570
CELL_4010,LIB_4010,WELL_4010,24,DM,2583365
CELL_4011,LIB_4011,WELL_4011,48,GM,4728201
CELL_4012,LIB_4012,WELL_4012,72,DM,1298143
CELL_4013,LIB_4013,WELL_4013,0,GM,1648069
CELL_4014,LIB_4014,WELL_4014,24,DM,3795644
CELL_4015,LIB_4015,WELL_4015,48,GM,4617605
CELL_4016,LIB_4016,WELL_4016,72,DM,3197871
CELL_4017,LIB_4017,WELL_4017,0,GM,4255703
CELL_4018,LIB_4018,WELL_4018,24,DM,4367293
CELL_4019,LIB_4019,WELL_4019,48,GM,1109457
CELL_4020,LIB_4020,WELL_4020,72,DM,4314855
CELL_4021,LIB_4021,WELL_4021,0,GM,1989696
CELL_4022,LIB_4022,WELL_4022,24,DM,4057688
CELL_4023,LIB_4023,WELL_4023,48,GM,2040498
CELL_4024,LIB_4024,WELL_4024,72,DM,4607124
CELL_4025,LIB_4025,WELL_4025,0,GM,4086200
CELL_4026,LIB_4026,WELL_4026,24,DM,3572739
CELL_4027,LIB_4027,WELL_4027,48,GM,4336386
CELL_4028,LIB_4028,WELL_4028,72,DM,4699489
CELL_4029,LIB_4029,WELL_4029,0,GM,1495054
CELL_4030,LIB_4030,WELL_4030,24,DM,4508001
CELL_4031,LIB_4031,WELL_4031,48,GM,4578474
CELL_4032,LIB_4032,WELL_4032,72,DM,4956148
CELL_4033,LIB_4033,WELL_4033,0,GM,2905547
CELL_4034,LIB_4034,WELL_4034,24,DM,3382495
CELL_4035,LIB_4035,WELL_4035,48,GM,2918746
CELL_4036,LIB_4036,WELL_4036,72,DM,1857770
CELL_4037,LIB_4037,WELL_4037,0,GM,2165552
CELL_4038,LIB_4038,WELL_4038,24,DM,2524341
CELL_4039,LIB_4039,WELL_4039,48,GM,2233595
CELL_4040,LIB_4040,WELL_4040,72,DM,3298559
CELL_4041,LIB_4041,WELL_4041,0,GM,4191140
CELL_4042,LIB_4042,WELL_4042,24,DM,4607169
CELL_4043,LIB_4043,WELL_4043,48,GM,3502093
CELL_4044,LIB_4044,WELL_4044,72,DM,2736366
CELL_4045,LIB_4045,WELL_4045,0,GM,4235888
CELL_4046,LIB_4046,WELL_4046,24,DM,1072887
CELL_4047,LIB_4047,WELL_4047,48,GM,2523963
CELL_4048,LIB_4048,WELL_4048,72,DM,1695794
CELL_4049,LIB_4049,WELL_4049,0,GM,2281853
CELL_4050,LIB_4050,WELL_4050,24,DM,2219420
CELL_4051,LIB_4051,WELL_4051,48,GM,3100761
CELL_4052,LIB_4052,WELL_4052,72,DM,3980456
CELL_4053,LIB_4053,WELL_4053,0,GM,2834564
CELL_4054,LIB_4054,WELL_4054,24,DM,3954142
CELL_4055,LIB_4055,WELL_4055,48,GM,2019739
CELL_4056,LIB_4056,WELL_4056,72,DM,4294820
CELL_4057,LIB_4057,WELL_4057,0,GM,2172733
CELL_4058,LIB_4058,WELL_4058,24,DM,2366549
CELL_4059,LIB_4059,WELL_4059,48,GM,4621281
CELL_4060,LIB_4060,WELL_4060,72,DM,2520316
CELL_4061,LIB_4061,WELL_4061,0,GM,4142703
CELL_4062,LIB_4062,WELL_4062,24,DM,3906841
CELL_4063,LIB_4063,WELL_4063,48,GM,4235076
CELL_4064,LIB_4064,WELL_4064,72,DM,1035092
CELL_4065,LIB_4065,WELL_4065,0,GM,1370076
CELL_4066,LIB_4066,WELL_4066,24,DM,1831402
CELL_4067,LIB_4067,WELL_4067,48,GM,1386418
CELL_4068,LIB_4068,WELL_4068,72,DM,1779955
CELL_4069,LIB_4069,WELL_4069,0,GM,1710759
CELL_4070,LIB_4070,WELL_4070,24,DM,2259787
CELL_4071,LIB_4071,WELL_4071,48,GM,3911511
CELL_4072,LIB_4072,WELL_4072,72,DM,4335142
CELL_4073,LIB_4073,WELL_4073,0,GM,4324820
CELL_4074,LIB_4074,WELL_4074,24,DM,4957151
CELL_4075,LIB_4075,WELL_4075,48,GM,1767414
CELL_4076,LIB_4076,WELL_4076,72,DM,1551872
CELL_4077,LIB_4077,WELL_4077,0,GM,2115878
CELL_4078,LIB_4078,WELL_4078,24,DM,3203271
CELL_4079,LIB_4079,WELL_4079,48,GM,1394855
CELL_4080,LIB_4080,WELL_4080,72,DM,2688809
CELL_4081,LIB_4081,WELL_4081,0,GM,2550520
CELL_4082,LIB_4082,WELL_4082,24,DM,1711774
CELL_4083,LIB_4083,WELL_4083,48,GM,2747495
CELL_4084,LIB_4084,WELL_4084,72,DM,2974252
CELL_4085,LIB_4085,WELL_4085,0,GM,1396281
CELL_4086,LIB_4086,WELL_4086,24,DM,3929481
CELL_4087,LIB_4087,WELL_4087,48,GM,2098095
CELL_4088,LIB_4088,WELL_4088,72,DM,4470965
CELL_4089,LIB_4089,WELL_4089,0,GM,1129360
CELL_4090,LIB_4090,WELL_4090,24,DM,4953051
CELL_4091,LIB_4091,WELL_4091,48,GM,3670286
CELL_4092,LIB_4092,WELL_4092,72,DM,1918069
CELL_4093,LIB_4093,WELL_4093,0,GM,2433104
CELL_4094,LIB_4094,WELL_4094,24,DM,1618204
CELL_4095,LIB_4095,WELL_4095,48,GM,3829470
CELL_4096,LIB_4096,WELL_4096,72,DM,2360254
CELL_4097,LIB_4097,WELL_4097,0,GM,2305371
CELL_4098,LIB_4098,WELL_4098,24,DM,3610868
CELL_4099,LIB_4099,WELL_4099,48,GM,1388130
CELL_4100,LIB_4100,WELL_4100,72,DM,3752068
CELL_4101,LIB_4101,WELL_4101,0,GM,3317439
CELL_4102,LIB_4102,WELL_4102,24,DM,1867517
CELL_4103,LIB_4103,WELL_4103,48,GM,3957535
CELL_4104,LIB_4104,WELL_4104,72,DM,2862604
CELL_4105,LIB_4105,WELL_4105,0,GM,1638486
CELL_4106,LIB_4106,WELL_4106,24,DM,3309418
CELL_4107,LIB_4107,WELL_4107,48,GM,2859802
CELL_4108,LIB_4108,WELL_4108,72,DM,1060896
CELL_4109,LIB_4109,WELL_4109,0,GM,3125117
CELL_4110,LIB_4110,WELL_4110,24,DM,4842631
CELL_4111,LIB_4111,WELL_4111,48,GM,3416432
CELL_4112,LIB_4112,WELL_4112,72,DM,3090548
CELL_4113,LIB_4113,WELL_4113,0,GM,3153877
CELL_4114,LIB_4114,WELL_4114,24,DM,4604226
CELL_4115,LIB_4115,WELL_4115,48,GM,2072604
CELL_4116,LIB_4116,WELL_4116,72,DM,4155000
CELL_4117,LIB_4117,WELL_4117,0,GM,1732201
CELL_4118,LIB_4118,WELL_4118,24,DM,1754147
CELL_4119,LIB_4119,WELL_4119,48,GM,1333772
CELL_4120,LIB_4120,WELL_4120,72,DM,2308380
CELL_4121,LIB_4121,WELL_4121,0,GM,4271981
CELL_4122,LIB_4122,WELL_4122,24,DM,1570340
CELL_4123,LIB_4123,WELL_4123,48,GM,1314726
CELL_4124,LIB_4124,WELL_4124,72,DM,3392272
CELL_4125,LIB_4125,WELL_4125,0,GM,3020726
CELL_4126,LIB_4126,WELL_4126,24,DM,3026969
CELL_4127,LIB_4127,WELL_4127,48,GM,2212402
CELL_4128,LIB_4128,WELL_4128,72,DM,4114476
CELL_4129,LIB_4129,WELL_4129,0,GM,2201493
CELL_4130,LIB_4130,WELL_4130,24,DM,2232641
CELL_4131,LIB_4131,WELL_4131,48,GM,2178170
CELL_4132,LIB_4132,WELL_4132,72,DM,3063013
CELL_4133,LIB_4133,WELL_4133,0,GM,1732377
CELL_4134,LIB_4134,WELL_4134,24,DM,2265272
CELL_4135,LIB_4135,WELL_4135,48,GM,2402881
CELL_4136,LIB_4136,WELL_4136,72,DM,4402943
CELL_4137,LIB_4137,WELL_4137,0,GM,3357955
CELL_4138,LIB_4138,WELL_4138,24,DM,3664479
CELL_4139,LIB_4139,WELL_4139,48,GM,2679750
CELL_4140,LIB_4140,WELL_4140,72,DM,4286776
CELL_4141,LIB_4141,WELL_4141,0,GM,3879429
CELL_4142,LIB_4142,WELL_4142,24,DM,4980541
CELL_4143,LIB_4143,WELL_4143,48,GM,1990913
CELL_4144,LIB_4144,WELL_4144,72,DM,3821200
CELL_4145,LIB_4145,WELL_4145,0,GM,3433848
CELL_4146,LIB_4146,WELL_4146,24,DM,4773654
CELL_4147,LIB_4147,WELL_4147,48,GM,2596619
CELL_4148,LIB_4148,WELL_4148,72,DM,4265634
CELL_4149,LIB_4149,WELL_4149,0,GM,3792426
CELL_4150,LIB_4150,WELL_4150,24,DM,3549774
CELL_4151,LIB_4151,WELL_4151,48,GM,3565487
CELL_4152,LIB_4152,WELL_4152,72,DM,1675402
CELL_4153,LIB_4153,WELL_4153,0,GM,3204255
CELL_4154,LIB_4154,WELL_4154,24,DM,1891547
CELL_4155,LIB_4155,WELL_4155,48,GM,3079296
CELL_4156,LIB_4156,WELL_4156,72,DM,2968171
CELL_4157,LIB_4157,WELL_4157,0,GM,2347530
CELL_4158,LIB_4158,WELL_4158,24,DM,1655531
CELL_4159,LIB_4159,WELL_4159,48,GM,1506145
CELL_4160,LIB_4160,WELL_4160,72,DM,3697706
CELL_4161,LIB_4161,WELL_4161,0,GM,2280041
CELL_4162,LIB_4162,WELL_4162,24,DM,1979476
CELL_4163,LIB_4163,WELL_4163,48,GM,4349443
CELL_4164,LIB_4164,WELL_4164,72,DM,4618941
CELL_4165,LIB_4165,WELL_4165,0,GM,3488770
CELL_4166,LIB_4166,WELL_4166,24,DM,1085182
CELL_4167,LIB_4167,WELL_4167,48,GM,2296800
CELL_4168,LIB_4168,WELL_4168,72,DM,2072136
CELL_4169,LIB_4169,WELL_4169,0,GM,1275691
CELL_4170,LIB_4170,WELL_4170,24,DM,1701091
CELL_4171,LIB_4171,WELL_4171,48,GM,2118802
CELL_4172,LIB_4172,WELL_4172,72,DM,3445489
CELL_4173,LIB_4173,WELL_4173,0,GM,1336669
CELL_4174,LIB_4174,WELL_4174,24,DM,3184172
CELL_4175,LIB_4175,WELL_4175,48,GM,1768159
CELL_4176,LIB_4176,WELL_4176,72,DM,2437006
CELL_4177,LIB_4177,WELL_4177,0,GM,4283330
CELL_4178,LIB_4178,WELL_4178,24,DM,2946247
CELL_4179,LIB_4179,WELL_4179,48,GM,2364228
CELL_4180,LIB_4180,WELL_4180,72,DM,4518286
CELL_4181,LIB_4181,WELL_4181,0,GM,1231084
CELL_4182,LIB_4182,WELL_4182,24,DM,4685293
CELL_4183,LIB_4183,WELL_4183,48,GM,3666859
CELL_4184,LIB_4184,WELL_4184,72,DM,4523704
CELL_4185,LIB_4185,WELL_4185,0,GM,1831418
CELL_4186,LIB_4186,WELL_4186,24,DM,1223868
CELL_4187,LIB_4187,WELL_4187,48,GM,4618312
CELL_4188,LIB_4188,WELL_4188,72,DM,3992662
CELL_4189,LIB_4189,WELL_4189,0,GM,1849611
CELL_4190,LIB_4190,WELL_4190,24,DM,3480107
CELL_4191,LIB_4191,WELL_4191,48,GM,4942458
CELL_4192,LIB_4192,WELL_4192,72,DM,3919971
CELL_4193,LIB_4193,WELL_4193,0,GM,4249969
CELL_4194,LIB_4194,WELL_4194,24,DM,2456495
CELL_4195,LIB_4195,WELL_4195,48,GM,4167043
CELL_4196,LIB_4196,WELL_4196,72,DM,1448499
CELL_4197,LIB_4197,WELL_4197,0,GM,1281866
CELL_4198,LIB_4198,WELL_4198,24,DM,3279920
CELL_4199,LIB_4199,WELL_4199,48,GM,1612082
CELL_4200,LIB_4200,WELL_4200,72,DM,2912624
CELL_4201,LIB_4201,WELL_4201,0,GM,4835177
CELL_4202,LIB_4202,WELL_4202,24,DM,3140325
CELL_4203,LIB_4203,WELL_4203,48,GM,2439206
CELL_4204,LIB_4204,WELL_4204,72,DM,4518387
CELL_4205,LIB_4205,WELL_4205,0,GM,4925246
CELL_4206,LIB_4206,WELL_4206,24,DM,1616254
CELL_4207,LIB_4207,WELL_4207,48,GM,3435226
CELL_4208,LIB_4208,WELL_4208,72,DM,1638455
CELL_4209,LIB_4209,WELL_4209,0,GM,4875418
CELL_4210,LIB_4210,WELL_4210,24,DM,3672535
CELL_4211,LIB_4211,WELL_4211,48,GM,1123113
CELL_4212,LIB_4212,WELL_4212,72,DM,1349536
CELL_4213,LIB_4213,WELL_4213,0,GM,1275534
CELL_4214,LIB_4214,WELL_4214,24,DM,4421904
CELL_4215,LIB_4215,WELL_4215,48,GM,4970440
CELL_4216,LIB_4216,WELL_4216,72,DM,1954801
CELL_4217,LIB_4217,WELL_4217,0,GM,3816082
CELL_4218,LIB_4218,WELL_4218,24,DM,2209055
CELL_4219,LIB_4219,WELL_4219,48,GM,4061533
CELL_4220,LIB_4220,WELL_4220,72,DM,3304417
CELL_4221,LIB_4221,WELL_4221,0,GM,2030164
CELL_4222,LIB_4222,WELL_4222,24,DM,2677408
CELL_4223,LIB_4223,WELL_4223,48,GM,3033861
CELL_4224,LIB_4224,WELL_4224,72,DM,2319179
CELL_4225,LIB_4225,WELL_4225,0,GM,4821153
CELL_4226,LIB_4226,WELL_4226,24,DM,4863403
CELL_4227,LIB_4227,WELL_4227,48,GM,2819718
CELL_4228,LIB_4228,WELL_4228,72,DM,2060540
CELL_4229,LIB_4229,WELL_4229,0,GM,2581108
CELL_4230,LIB_4230,WELL_4230,24,DM,4752645
CELL_4231,LIB_4231,WELL_4231,48,GM,3726637
CELL_4232,LIB_4232,WELL_4232,72,DM,2784151
CELL_4233,LIB_4233,WELL_4233,0,GM,1763756
CELL_4234,LIB_4234,WELL_4234,24,DM,1952863
CELL_4235,LIB_4235,WELL_4235,48,GM,2288456
CELL_4236,LIB_4236,WELL_4236,72,DM,3527171
CELL_4237,LIB_4237,WELL_4237,0,GM,4403714
CELL_4238,LIB_4238,WELL_4238,24,DM,1640195
CELL_4239,LIB_4239,WELL_4239,48,GM,3343461
CELL_4240,LIB_4240,WELL_4240,72,DM,1183292
CELL_4241,LIB_4241,WELL_4241,0,GM,4193949
CELL_4242,LIB_4242,WELL_4242,24,DM,3239133
CELL_4243,LIB_4243,WELL_4243,48,GM,2392832
CELL_4244,LIB_4244,WELL_4244,72,DM,4968438
CELL_4245,LIB_4245,WELL_4245,0,GM,2132412
CELL_4246,LIB_4246,WELL_4246,24,DM,1910947
CELL_4247,LIB_4247,WELL_4247,48,GM,1878077
CELL_4248,LIB_4248,WELL_4248,72,DM,2849016
CELL_4249,LIB_4249,WELL_4249,0,GM,4865641
CELL_4250,LIB_4250,WELL_4250,24,DM,1125036
CELL_4251,LIB_4251,WELL_4251,48,GM,3907068
CELL_4252,LIB_4252,WELL_4252,72,DM,4938123
CELL_4253,LIB_4253,WELL_4253,0,GM,1938652
CELL_4254,LIB_4254,WELL_4254,24,DM,2414485
CELL_4255,LIB_4255,WELL_4255,48,GM,2872382
CELL_4256,LIB_4256,WELL_4256,72,DM,3324087
CELL_4257,LIB_4257,WELL_4257,0,GM,3964402
CELL_4258,LIB_4258,WELL_4258,24,DM,3585845
CELL_4259,LIB_4259,WELL_4259,48,GM,4812138
CELL_4260,LIB_4260,WELL_4260,72,DM,1915561
CELL_4261,LIB_4261,WELL_4261,0,GM,4433082
CELL_4262,LIB_4262,WELL_4262,24,DM,1635757
CELL_4263,LIB_4263,WELL_4263,48,GM,4305679
CELL_4264,LIB_4264,WELL_4264,72,DM,2687732
CELL_4265,LIB_4265,WELL_4265,0,GM,3344559
CELL_4266,LIB_4266,WELL_4266,24,DM,4745967
CELL_4267,LIB_4267,WELL_4267,48,GM,1028398
CELL_4268,LIB_4268,WELL_4268,72,DM,1658914
CELL_4269,LIB_4269,WELL_4269,0,GM,3211496
CELL_4270,LIB_4270,WELL_4270,24,DM,3994485
CELL_4271,LIB_4271,WELL_4271,48,GM,3665481
CELL_4272,LIB_4272,WELL_4272,72,DM,4541757
CELL_4273,LIB_4273,WELL_4273,0,GM,4971138
CELL_4274,LIB_4274,WELL_4274,24,DM,3793586
CELL_4275,LIB_4275,WELL_4275,48,GM,1681526
CELL_4276,LIB_4276,WELL_4276,72,DM,2404882
CELL_4277,LIB_4277,WELL_4277,0,GM,1263028
CELL_4278,LIB_4278,WELL_4278,24,DM,2773985
CELL_4279,LIB_4279,WELL_4279,48,GM,4949198
CELL_4280,LIB_4280,WELL_4280,72,DM,1014470
CELL_4281,LIB_4281,WELL_4281,0,GM,1395576
CELL_4282,LIB_4282,WELL_4282,24,DM,2265811
CELL_4283,LIB_4283,WELL_4283,48,GM,3203560
CELL_4284,LIB_4284,WELL_4284,72,DM,3009979
CELL_4285,LIB_4285,WELL_4285,0,GM,1316103
CELL_4286,LIB_4286,WELL_4286,24,DM,2331338
CELL_4287,LIB_4287,WELL_4287,48,GM,1199261
CELL_4288,LIB_4288,WELL_4288,72,DM,3916167
CELL_4289,LIB_4289,WELL_4289,0,GM,2859875
CELL_4290,LIB_4290,WELL_4290,24,DM,4002375
CELL_4291,LIB_4291,WELL_4291,48,GM,2474216
CELL_4292,LIB_4292,WELL_4292,72,DM,1421755
CELL_4293,LIB_4293,WELL_4293,0,GM,1168032
CELL_4294,LIB_4294,WELL_4294,24,DM,4365852
CELL_4295,LIB_4295,WELL_4295,48,GM,4351834
CELL_4296,LIB_4296,WELL_4296,72,DM,2438598
CELL_4297,LIB_4297,WELL_4297,0,GM,3490185
CELL_4298,LIB_4298,WELL_4298,24,DM,1077419
CELL_4299,LIB_4299,WELL_4299,48,GM,2364989
CELL_4300,LIB_4300,WELL_4300,72,DM,2361994
CELL_4301,LIB_4301,WELL_4301,0,GM,3508504
CELL_4302,LIB_4302,WELL_4302,24,DM,1423726
CELL_4303,LIB_4303,WELL_4303,48,GM,4725163
CELL_4304,LIB_4304,WELL_4304,72,DM,1659421
CELL_4305,LIB_4305,WELL_4305,0,GM,3518656
CELL_4306,LIB_4306,WELL_4306,24,DM,3889678
CELL_4307,LIB_4307,WELL_4307,48,GM,1939793
CELL_4308,LIB_4308,WELL_4308,72,DM,2865235
CELL_4309,LIB_4309,WELL_4309,0,GM,1267282
CELL_4310,LIB_4310,WELL_4310,24,DM,3222241
CELL_4311,LIB_4311,WELL_4311,48,GM,4438252
CELL_4312,LIB_4312,WELL_4312,72,DM,4728991
CELL_4313,LIB_4313,WELL_4313,0,GM,4086314
CELL_4314,LIB_4314,WELL_4314,24,DM,4390130
CELL_4315,LIB_4315,WELL_4315,48,GM,4576590
CELL_4316,LIB_4316,WELL_4316,72,DM,1920018
CELL_4317,LIB_4317,WELL_4317,0,GM,3464957
CELL_4318,LIB_4318,WELL_4318,24,DM,3474389
CELL_4319,LIB_4319,WELL_4319,48,GM,3224808
CELL_4320,LIB_4320,WELL_4320,72,DM,3034770
CELL_4321,LIB_4321,WELL_4321,0,GM,3888058
CELL_4322,LIB_4322,WELL_4322,24,DM,3075634
CELL_4323,LIB_4323,WELL_4323,48,GM,2330204
CELL_4324,LIB_4324,WELL_4324,72,DM,4710927
CELL_4325,LIB_4325,WELL_4325,0,GM,3668868
CELL_4326,LIB_4326,WELL_4326,24,DM,4079355
CELL_4327,LIB_4327,WELL_4327,48,GM,4913524
CELL_4328,LIB_4328,WELL_4328,72,DM,2432038
CELL_4329,LIB_4329,WELL_4329,0,GM,2200335
CELL_4330,LIB_4330,WELL_4330,24,DM,3298477
CELL_4331,LIB_4331,WELL_4331,48,GM,4279794
CELL_4332,LIB_4332,WELL_4332,72,DM,2919713
CELL_4333,LIB_4333,WELL_4333,0,GM,4749929
CELL_4334,LIB_4334,WELL_4334,24,DM,2496950
CELL_4335,LIB_4335,WELL_4335,48,GM,1625080
CELL_4336,LIB_4336,WELL_4336,72,DM,1090087
CELL_4337,LIB_4337,WELL_4337,0,GM,3828481
CELL_4338,LIB_4338,WELL_4338,24,DM,2757396
CELL_4339,LIB_4339,WELL_4339,48,GM,1705062
CELL_4340,LIB_4340,WELL_4340,72,DM,1307310
CELL_4341,LIB_4341,WELL_4341,0,GM,3214031
CELL_4342,LIB_4342,WELL_4342,24,DM,2971248
CELL_4343,LIB_4343,WELL_4343,48,GM,4511278
CELL_4344,LIB_4344,WELL_4344,72,DM,2757683
CELL_4345,LIB_4345,WELL_4345,0,GM,3559875
CELL_4346,LIB_4346,WELL_4346,24,DM,1092285
CELL_4347,LIB_4347,WELL_4347,48,GM,1871970
CELL_4348,LIB_4348,WELL_4348,72,DM,3745853
CELL_4349,LIB_4349,WELL_4349,0,GM,2466558
CELL_4350,LIB_4350,WELL_4350,24,DM,3610603
CELL_4351,LIB_4351,WELL_4351,48,GM,2996348
CELL_4352,LIB_4352,WELL_4352,72,DM,1903583
CELL_4353,LIB_4353,WELL_4353,0,GM,4498311
CELL_4354,LIB_4354,WELL_4354,24,DM,4174458
CELL_4355,LIB_4355,WELL_4355,48,GM,1357588
CELL_4356,LIB_4356,WELL_4356,72,DM,2754753
CELL_4357,LIB_4357,WELL_4357,0,GM,4148333
CELL_4358,LIB_4358,WELL_4358,24,DM,3390725
CELL_4359,LIB_4359,WELL_4359,48,GM,2052073
CELL_4360,LIB_4360,WELL_4360,72,DM,2003002
CELL_4361,LIB_4361,WELL_4361,0,GM,1659271
CELL_4362,LIB_4362,WELL_4362,24,DM,3653752
CELL_4363,LIB_4363,WELL_4363,48,GM,1028149
CELL_4364,LIB_4364,WELL_4364,72,DM,1763875
CELL_4365,LIB_4365,WELL_4365,0,GM,1489309
