gene1	gene2
G3418	G4001
G3418	G4079
G3418	G4177
G3418	G4315
G3418	G4330
G3418	G4375
G3418	G4472
G3418	G45
G3418	G479
G3418	G697
G3418	G704
G3418	G712
G3418	G795
G3418	G824
G3418	G863
G3418	G899
G3419	G3436
G3419	G3495
G3419	G3552
G3419	G3565
G3419	G3609
G3419	G3657
G3419	G3677
G3419	G3818
G3419	G3837
G3419	G3949
G3419	G3981
G3419	G4075
G3419	G4112
G3419	G4190
G3419	G4212
G3419	G4314
G3419	G676
G3419	G755
G3419	G953
G342	G3622
G342	G3662
G342	G3806
G342	G4106
G342	G4452
G3420	G3424
G3420	G3456
G3420	G3465
G3420	G348
G3420	G3485
G3420	G3495
G3420	G3501
G3420	G3517
G3420	G3535
G3420	G3538
G3420	G3549
G3420	G3555
G3420	G3558
G3420	G3565
G3420	G3566
G3420	G3571
G3420	G3580
G3420	G3593
G3420	G3594
G3420	G3609
G3420	G3631
G3420	G3634
G3420	G365
G3420	G3657
G3420	G3659
G3420	G3663
G3420	G3664
G3420	G3670
G3420	G3671
G3420	G3677
G3420	G3682
G3420	G3684
G3420	G3690
G3420	G3693
G3420	G3696
G3420	G3705
G3420	G3715
G3420	G3718
G3420	G3720
G3420	G3724
G3420	G3762
G3420	G3763
G3420	G3791
G3420	G3802
G3420	G3818
G3420	G3826
G3420	G3830
G3420	G3836
G3420	G3845
G3420	G3853
G3420	G386
G3420	G3860
G3420	G3861
G3420	G3869
G3420	G387
G3420	G3889
G3420	G3909
G3420	G3919
G3420	G3935
G3420	G3941
G3420	G3945
G3420	G3947
G3420	G395
G3420	G3961
G3420	G3969
G3420	G3975
G3420	G3981
G3420	G399
G3420	G3993
G3420	G4004
G3420	G4007
G3420	G4026
G3420	G4031
G3420	G4034
G3420	G4038
G3420	G4042
G3420	G4043
G3420	G4048
G3420	G405
G3420	G4065
G3420	G407
G3420	G4077
G3420	G4080
G3420	G4088
G3420	G4092
G3420	G4095
G3420	G4103
G3420	G4104
G3420	G4108
G3420	G4116
G3420	G412
G3420	G4138
G3420	G4148
G3420	G4160
G3420	G4163
G3420	G4165
G3420	G4176
G3420	G4179
G3420	G4183
G3420	G4189
G3420	G4190
G3420	G420
G3420	G4200
G3420	G4219
G3420	G4223
G3420	G4226
G3420	G4234
G3420	G4238
G3420	G4249
G3420	G4254
G3420	G4265
G3420	G4272
G3420	G4285
G3420	G4295
G3420	G4300
G3420	G4301
G3420	G4314
G3420	G4322
G3420	G4335
G3420	G437
G3420	G4371
G3420	G4388
G3420	G4406
G3420	G4407
G3420	G4418
G3420	G4423
G3420	G4461
G3420	G4467
G3420	G4468
G3420	G4473
G3420	G4475
G3420	G4480
G3420	G4486
G3420	G4491
G3420	G451
G3420	G472
G3420	G474
G3420	G486
G3420	G489
G3420	G499
G3420	G500
G3420	G513
G3420	G522
G3420	G550
G3420	G562
G3420	G563
G3420	G567
G3420	G569
G3420	G575
G3420	G582
G3420	G585
G3420	G598
G3420	G599
G3420	G617
G3420	G629
G3420	G635
G3420	G636
G3420	G652
G3420	G654
G3420	G657
G3420	G662
G3420	G675
G3420	G679
G3420	G716
G3420	G739
G3420	G750
G3420	G752
G3420	G753
G3420	G755
G3420	G758
G3420	G765
G3420	G770
G3420	G775
G3420	G778
G3420	G785
G3420	G788
G3420	G794
G3420	G800
G3420	G804
G3420	G809
G3420	G810
G3420	G825
G3420	G826
G3420	G827
G3420	G828
G3420	G843
G3420	G845
G3420	G856
G3420	G862
G3420	G87
G3420	G882
G3420	G883
G3420	G890
G3420	G894
G3420	G900
G3420	G918
G3420	G921
G3420	G943
G3420	G960
G3420	G979
G3420	G982
G3420	G992
G3420	G999
G3421	G3841
G3421	G4133
G3421	G524
G3423	G3536
G3423	G3555
G3423	G3666
G3423	G3671
G3423	G372
G3423	G3858
G3423	G3897
G3423	G3923
G3423	G3928
G3423	G3929
G3423	G3969
G3423	G3989
G3423	G4004
G3423	G4031
G3423	G4034
G3423	G4065
G3423	G4108
G3423	G4197
G3423	G4333
G3423	G4461
G3423	G4468
G3423	G4500
G3423	G473
G3423	G478
G3423	G496
G3423	G553
G3423	G586
G3423	G617
G3423	G751
G3423	G752
G3423	G758
G3423	G794
G3423	G909
G3423	G912
G3424	G3436
G3424	G3495
G3424	G3517
G3424	G3535
G3424	G3543
G3424	G3549
G3424	G3552
G3424	G3558
G3424	G3565
G3424	G3566
G3424	G3569
G3424	G3594
G3424	G3609
G3424	G3631
G3424	G3640
G3424	G3654
G3424	G3663
G3424	G3664
G3424	G3670
G3424	G3677
G3424	G3682
G3424	G3690
G3424	G3715
G3424	G3716
G3424	G3718
G3424	G3720
G3424	G3762
G3424	G3763
G3424	G3791
G3424	G3802
G3424	G3818
G3424	G3826
G3424	G3830
G3424	G3836
G3424	G3837
G3424	G3853
G3424	G3861
G3424	G3869
G3424	G3886
G3424	G3889
G3424	G3909
G3424	G3911
G3424	G3945
G3424	G3947
G3424	G3981
G3424	G399
G3424	G4007
G3424	G4011
G3424	G4048
G3424	G405
G3424	G407
G3424	G4075
G3424	G4092
G3424	G4095
G3424	G4103
G3424	G4160
G3424	G4165
G3424	G4171
G3424	G4176
G3424	G4183
G3424	G4189
G3424	G4190
G3424	G4200
G3424	G4219
G3424	G4223
G3424	G423
G3424	G4234
G3424	G4235
G3424	G4241
G3424	G4248
G3424	G4254
G3424	G4265
G3424	G4272
G3424	G4295
G3424	G4301
G3424	G4314
G3424	G433
G3424	G4388
G3424	G4406
G3424	G4407
G3424	G4421
G3424	G4467
G3424	G4473
G3424	G4475
G3424	G4486
G3424	G474
G3424	G489
G3424	G499
G3424	G505
G3424	G513
G3424	G522
G3424	G55
G3424	G575
G3424	G585
G3424	G599
G3424	G635
G3424	G657
G3424	G675
G3424	G732
G3424	G755
G3424	G762
G3424	G775
G3424	G801
G3424	G804
G3424	G810
G3424	G828
G3424	G845
G3424	G87
G3424	G882
G3424	G900
G3424	G918
G3424	G943
G3424	G979
G3424	G982
G3424	G992
G3424	G999
G3426	G3761
G3426	G4028
G3426	G588
G3427	G3968
G3428	G3556
G3428	G3568
G3428	G3656
G3428	G3711
G3428	G3888
G3428	G3895
G3428	G392
G3428	G406
G3428	G4079
G3428	G4122
G3428	G4156
G3428	G4233
G3428	G4330
G3428	G4353
G3428	G4357
G3428	G4375
G3428	G4376
G3428	G4401
G3428	G4412
G3428	G4425
G3428	G4472
G3428	G4482
G3428	G449
G3428	G477
G3428	G515
G3428	G526
G3428	G641
G3428	G704
G3428	G712
G3428	G777
G3428	G795
G3428	G863
G3428	G990
G3429	G3660
G343	G3483
G3431	G3475
G3431	G3680
G3431	G3792
G3431	G3954
G3431	G410
G3431	G4397
G3431	G4408
G3431	G4416
G3431	G4440
G3431	G4510
G3431	G453
G3431	G685
G3431	G698
G3431	G730
G3431	G749
G3431	G791
G3431	G806
G3431	G997
G3432	G3592
G3432	G3785
G3432	G4035
G3432	G4063
G3433	G830
G3434	G3766
G3435	G3472
G3435	G353
G3435	G3647
G3435	G3675
G3435	G3679
G3435	G3843
G3435	G3957
G3435	G4109
G3435	G4119
G3435	G413
G3435	G4175
G3435	G4194
G3435	G4306
G3435	G431
G3435	G4351
G3435	G4429
G3435	G639
G3435	G884
G3435	G911
G3436	G3517
G3436	G3565
G3436	G3566
G3436	G3584
G3436	G3631
G3436	G365
G3436	G3657
G3436	G3663
G3436	G3664
G3436	G3677
G3436	G3715
G3436	G3720
G3436	G3763
G3436	G3804
G3436	G3830
G3436	G3860
G3436	G3869
G3436	G3889
G3436	G3909
G3436	G3949
G3436	G3981
G3436	G399
G3436	G4024
G3436	G4048
G3436	G405
G3436	G407
G3436	G4092
G3436	G4112
G3436	G4116
G3436	G4165
G3436	G4176
G3436	G4189
G3436	G4190
G3436	G4200
G3436	G4212
G3436	G4219
G3436	G4254
G3436	G4272
G3436	G4295
G3436	G4301
G3436	G4314
G3436	G4322
G3436	G433
G3436	G4421
G3436	G4467
G3436	G4473
G3436	G4475
G3436	G4486
G3436	G474
G3436	G499
G3436	G522
G3436	G603
G3436	G657
G3436	G662
G3436	G716
G3436	G75
G3436	G755
G3436	G804
G3436	G810
G3436	G87
G3436	G870
G3436	G882
G3436	G900
G3436	G943
G3436	G951
G3436	G992
G3438	G4431
G3439	G348
G3439	G3571
G3439	G3594
G3439	G3631
G3439	G4026
G3439	G4285
G3439	G4480
G3439	G4486
G3439	G562
G3439	G770
G3439	G788
G3440	G3475
G3440	G3954
G3440	G410
G3440	G4187
G3440	G4216
G3440	G4416
G3440	G4440
G3440	G698
G3440	G791
G3441	G4158
G3442	G3879
G3444	G428
G3444	G871
G3448	G3719
G3449	G4173
G345	G4472
G3450	G3845
G3450	G3961
G3450	G4475
G3450	G598
G3450	G87
G3450	G960
G3453	G3993
G3453	G406
G3456	G3485
G3456	G3495
G3456	G3566
G3456	G3634
G3456	G3664
G3456	G3668
G3456	G3677
G3456	G3791
G3456	G3826
G3456	G3845
G3456	G3853
G3456	G3863
G3456	G3901
G3456	G3911
G3456	G3945
G3456	G3961
G3456	G399
G3456	G4103
G3456	G4160
G3456	G4189
G3456	G4199
G3456	G420
G3456	G4254
G3456	G4265
G3456	G4281
G3456	G433
G3456	G4388
G3456	G4406
G3456	G4475
G3456	G4486
G3456	G4491
G3456	G451
G3456	G472
G3456	G474
G3456	G500
G3456	G575
G3456	G585
G3456	G598
G3456	G604
G3456	G636
G3456	G675
G3456	G804
G3456	G87
G3456	G871
G3456	G890
G3456	G971
G3456	G979
G3456	G982
G3457	G3742
G3457	G3953
G3458	G3555
G3458	G4474
G3458	G751
G3458	G901
G3459	G3466
G3459	G3837
G346	G4225
G3460	G4422
G3460	G600
G3461	G3807
G3461	G3844
G3461	G4004
G3461	G4116
G3461	G577
G3463	G437
G3463	G80
G3463	G846
G3464	G3876
G3464	G392
G3464	G406
G3464	G4239
G3464	G4412
G3464	G468
G3465	G3485
G3465	G3495
G3465	G3500
G3465	G3538
G3465	G3544
G3465	G3545
G3465	G3552
G3465	G3580
G3465	G3609
G3465	G3664
G3465	G3669
G3465	G3671
G3465	G3677
G3465	G3690
G3465	G3696
G3465	G37
G3465	G3705
G3465	G3709
G3465	G3718
G3465	G372
G3465	G3720
G3465	G3722
G3465	G3724
G3465	G3763
G3465	G3772
G3465	G3782
G3465	G3812
G3465	G3826
G3465	G3855
G3465	G3858
G3465	G3876
G3465	G3897
G3465	G393
G3465	G3934
G3465	G3935
G3465	G3945
G3465	G3969
G3465	G3989
G3465	G3993
G3465	G4000
G3465	G4004
G3465	G4023
G3465	G4030
G3465	G4031
G3465	G4038
G3465	G4042
G3465	G4095
G3465	G4108
G3465	G4111
G3465	G4116
G3465	G412
G3465	G4160
G3465	G4163
G3465	G4172
G3465	G4179
G3465	G4223
G3465	G4238
G3465	G424
G3465	G4260
G3465	G4314
G3465	G4321
G3465	G4348
G3465	G4352
G3465	G4371
G3465	G4418
G3465	G4433
G3465	G4461
G3465	G4466
G3465	G4468
G3465	G4475
G3465	G4499
G3465	G473
G3465	G514
G3465	G520
G3465	G522
G3465	G527
G3465	G550
G3465	G563
G3465	G567
G3465	G586
G3465	G590
G3465	G599
G3465	G629
G3465	G728
G3465	G739
G3465	G750
G3465	G753
G3465	G758
G3465	G772
G3465	G775
G3465	G778
G3465	G794
G3465	G809
G3465	G816
G3465	G834
G3465	G843
G3465	G859
G3465	G862
G3465	G87
G3465	G882
G3465	G894
G3465	G906
G3465	G921
G3465	G924
G3465	G928
G3465	G983
G3465	G987
G3468	G3630
G3468	G3647
G3468	G3957
G3468	G4175
G3468	G4194
G3468	G425
G3468	G4306
G3468	G431
G3468	G578
G3468	G639
G3468	G776
G3468	G835
G3468	G840
G3468	G884
G3471	G3506
G3471	G3515
G3471	G3592
G3471	G3785
G3471	G3814
G3471	G3938
G3471	G4057
G3471	G4251
G3471	G4389
G3472	G353
G3472	G3647
G3472	G3675
G3472	G3679
G3472	G3843
G3472	G3957
G3472	G4109
G3472	G4119
G3472	G413
G3472	G4175
G3472	G4194
G3472	G4306
G3472	G431
G3472	G4351
G3472	G4429
G3472	G639
G3472	G884
G3472	G911
G3473	G4079
G3473	G4156
G3473	G4319
G3473	G4412
G3473	G704
G3475	G3507
G3475	G3594
G3475	G3723
G3475	G3732
G3475	G3754
G3475	G3792
G3475	G3824
G3475	G3889
G3475	G3954
G3475	G410
G3475	G4215
G3475	G4224
G3475	G4283
G3475	G4397
G3475	G4408
G3475	G4416
G3475	G4440
G3475	G534
G3475	G685
G3475	G698
G3475	G730
G3475	G749
G3475	G791
G3475	G882
G3475	G997
G3476	G3535
G3476	G3558
G3476	G3634
G3476	G3640
G3476	G3654
G3476	G3663
G3476	G3699
G3476	G3715
G3476	G3720
G3476	G4011
G3476	G4024
G3476	G405
G3476	G4116
G3476	G4161
G3476	G4254
G3476	G4295
G3476	G4302
G3476	G433
G3476	G4388
G3476	G4398
G3476	G4421
G3476	G474
G3476	G481
G3476	G575
G3476	G724
G3476	G754
G3476	G918
G3476	G943
G3476	G978
G3476	G979
G3477	G4134
G3477	G4173
G3477	G495
G3478	G3920
G3478	G401
G3478	G4294
G3478	G4431
G3478	G4474
G3478	G514
G3478	G751
G3478	G758
G3478	G768
G3478	G772
G3478	G808
G3478	G983
G3478	G990
G3479	G3501
G3479	G3666
G3479	G3694
G3479	G3758
G3479	G376
G3479	G3822
G3479	G3877
G3479	G409
G3479	G412
G3479	G4126
G3479	G4233
G3479	G429
G3479	G4290
G3479	G4330
G3479	G4333
G3479	G4392
G3479	G4493
G3479	G625
G3479	G627
G3479	G772
G3479	G825
G3479	G837
G3479	G921
G3479	G964
G348	G3501
G348	G3517
G348	G3565
G348	G3566
G348	G3571
G348	G3580
G348	G3593
G348	G3594
G348	G3631
G348	G365
G348	G3657
G348	G3659
G348	G3663
G348	G3664
G348	G3677
G348	G3682
G348	G3684
G348	G3686
G348	G3690
G348	G3694
G348	G3696
G348	G3715
G348	G3718
G348	G3720
G348	G3747
G348	G3791
G348	G3802
G348	G3804
G348	G3805
G348	G3826
G348	G3830
G348	G3845
G348	G3853
G348	G3860
G348	G3869
G348	G387
G348	G3889
G348	G3941
G348	G3945
G348	G3947
G348	G395
G348	G3954
G348	G3975
G348	G3981
G348	G399
G348	G4026
G348	G4031
G348	G4042
G348	G4048
G348	G4066
G348	G4077
G348	G4088
G348	G4092
G348	G4095
G348	G4112
G348	G4116
G348	G412
G348	G4148
G348	G4160
G348	G4165
G348	G4176
G348	G4183
G348	G4189
G348	G4190
G348	G420
G348	G4200
G348	G4219
G348	G4223
G348	G4249
G348	G4272
G348	G4285
G348	G4300
G348	G4301
G348	G4314
G348	G4322
G348	G4335
G348	G4378
G348	G4388
G348	G4406
G348	G4423
G348	G4440
G348	G4461
G348	G4467
G348	G4473
G348	G4475
G348	G4480
G348	G4486
G348	G451
G348	G486
G348	G489
G348	G499
G348	G519
G348	G544
G348	G562
G348	G564
G348	G569
G348	G585
G348	G598
G348	G599
G348	G603
G348	G654
G348	G657
G348	G675
G348	G716
G348	G753
G348	G755
G348	G770
G348	G785
G348	G788
G348	G800
G348	G804
G348	G809
G348	G810
G348	G825
G348	G826
G348	G827
G348	G845
G348	G856
G348	G87
G348	G882
G348	G890
G348	G900
G348	G921
G348	G943
G348	G951
G348	G960
G348	G981
G348	G982
G348	G992
G3482	G3603
G3482	G3765
G3482	G410
G3482	G4215
G3482	G4224
G3482	G4269
G3482	G4381
G3482	G4489
G3482	G93
G3483	G3568
G3483	G3840
G3483	G3895
G3483	G4079
G3483	G4315
G3483	G4375
G3483	G4472
G3483	G45
G3483	G479
G3483	G507
G3483	G704
G3483	G712
G3484	G3622
G3484	G375
G3484	G3806
G3484	G3813
G3484	G4019
G3484	G4086
G3484	G4143
G3484	G4246
G3484	G4455
G3484	G4488
G3484	G601
G3484	G671
G3484	G821
G3484	G875
G3484	G996
G3485	G3495
G3485	G3496
G3485	G3510
G3485	G3514
G3485	G3538
G3485	G3543
G3485	G3549
G3485	G3552
G3485	G3566
G3485	G3591
G3485	G3609
G3485	G3653
G3485	G3654
G3485	G3664
G3485	G3670
G3485	G3677
G3485	G3682
G3485	G3690
G3485	G3715
G3485	G3718
G3485	G3720
G3485	G3724
G3485	G3763
G3485	G3791
G3485	G3826
G3485	G3853
G3485	G3911
G3485	G3939
G3485	G3945
G3485	G3947
G3485	G3969
G3485	G3989
G3485	G399
G3485	G4031
G3485	G4038
G3485	G4048
G3485	G405
G3485	G4075
G3485	G4077
G3485	G4095
G3485	G4103
G3485	G4110
G3485	G412
G3485	G4138
G3485	G4160
G3485	G4163
G3485	G4172
G3485	G4189
G3485	G4202
G3485	G4223
G3485	G4238
G3485	G4249
G3485	G4265
G3485	G4281
G3485	G4295
G3485	G4314
G3485	G4321
G3485	G4348
G3485	G4352
G3485	G437
G3485	G4406
G3485	G4409
G3485	G4449
G3485	G4459
G3485	G4466
G3485	G4475
G3485	G4491
G3485	G4499
G3485	G451
G3485	G472
G3485	G473
G3485	G500
G3485	G513
G3485	G522
G3485	G550
G3485	G575
G3485	G598
G3485	G628
G3485	G635
G3485	G675
G3485	G72
G3485	G728
G3485	G750
G3485	G775
G3485	G786
G3485	G794
G3485	G80
G3485	G805
G3485	G809
G3485	G826
G3485	G828
G3485	G830
G3485	G862
G3485	G87
G3485	G882
G3485	G894
G3485	G900
G3485	G918
G3485	G921
G3485	G972
G3485	G979
G3485	G982
G3485	G999
G3486	G4156
G3486	G4207
G3486	G4412
G3486	G468
G3486	G808
G3487	G3491
G3487	G4047
G3487	G4134
G3487	G4213
G3487	G719
G3488	G4083
G3488	G4255
G3489	G349
G3489	G3521
G3489	G3525
G3489	G3537
G3489	G3555
G3489	G4029
G3489	G4275
G3489	G4294
G3489	G808
G3489	G833
G3489	G872
G349	G4029
G349	G4361
G3491	G3553
G3491	G3641
G3491	G3742
G3491	G3831
G3491	G3861
G3491	G4011
G3491	G4047
G3491	G4134
G3491	G4213
G3491	G4271
G3491	G488
G3491	G505
G3492	G3898
G3492	G465
G3492	G817
G3494	G3547
G3494	G3624
G3494	G3814
G3494	G3867
G3494	G390
G3494	G4271
G3494	G4312
G3494	G4453
G3494	G4496
G3494	G666
G3494	G896
G3495	G3535
G3495	G3538
G3495	G3543
G3495	G3549
G3495	G3552
G3495	G3565
G3495	G3566
G3495	G3593
G3495	G3609
G3495	G3625
G3495	G3635
G3495	G3654
G3495	G3663
G3495	G3664
G3495	G3670
G3495	G3676
G3495	G3677
G3495	G3682
G3495	G3690
G3495	G3696
G3495	G3715
G3495	G3718
G3495	G3720
G3495	G3724
G3495	G3762
G3495	G3763
G3495	G3791
G3495	G3818
G3495	G3826
G3495	G3845
G3495	G3853
G3495	G3857
G3495	G3860
G3495	G3861
G3495	G3869
G3495	G3889
G3495	G3909
G3495	G3911
G3495	G3945
G3495	G3947
G3495	G3969
G3495	G3981
G3495	G399
G3495	G4004
G3495	G4030
G3495	G4031
G3495	G4038
G3495	G4042
G3495	G4048
G3495	G405
G3495	G4075
G3495	G4077
G3495	G4080
G3495	G4088
G3495	G4095
G3495	G4103
G3495	G4104
G3495	G412
G3495	G4160
G3495	G4163
G3495	G4165
G3495	G4171
G3495	G4172
G3495	G4176
G3495	G4183
G3495	G4189
G3495	G4190
G3495	G420
G3495	G4200
G3495	G4204
G3495	G4219
G3495	G4223
G3495	G423
G3495	G4238
G3495	G4248
G3495	G4254
G3495	G4265
G3495	G4281
G3495	G4295
G3495	G4314
G3495	G4321
G3495	G433
G3495	G4344
G3495	G4352
G3495	G4388
G3495	G4406
G3495	G4466
G3495	G4475
G3495	G4491
G3495	G4499
G3495	G451
G3495	G472
G3495	G474
G3495	G489
G3495	G490
G3495	G499
G3495	G500
G3495	G505
G3495	G513
G3495	G514
G3495	G522
G3495	G566
G3495	G575
G3495	G585
G3495	G586
G3495	G598
G3495	G610
G3495	G629
G3495	G635
G3495	G662
G3495	G675
G3495	G676
G3495	G724
G3495	G728
G3495	G75
G3495	G753
G3495	G755
G3495	G775
G3495	G778
G3495	G794
G3495	G800
G3495	G804
G3495	G809
G3495	G810
G3495	G826
G3495	G827
G3495	G830
G3495	G862
G3495	G87
G3495	G882
G3495	G883
G3495	G894
G3495	G900
G3495	G918
G3495	G921
G3495	G953
G3495	G960
G3495	G972
G3495	G982
G3495	G992
G3495	G999
G3496	G3687
G3496	G3855
G3496	G3989
G3496	G4004
G3496	G4031
G3496	G4038
G3496	G4102
G3496	G4171
G3496	G4172
G3496	G4287
G3496	G430
G3496	G437
G3496	G4418
G3496	G586
G3496	G668
G3496	G676
G3496	G725
G3496	G775
G3496	G860
G3496	G918
G3497	G3755
G3497	G4019
G3497	G4086
G3497	G4488
G3497	G797
G3497	G817
G3498	G460
G3499	G4385
G3499	G452
G35	G3805
G35	G3897
G35	G4061
G35	G4294
G35	G468
G35	G758
G35	G983
G3500	G3501
G3500	G3508
G3500	G3525
G3500	G3544
G3500	G3545
G3500	G3580
G3500	G3669
G3500	G3686
G3500	G3696
G3500	G37
G3500	G3705
G3500	G3722
G3500	G3726
G3500	G3737
G3500	G3782
G3500	G3876
G3500	G3907
G3500	G391
G3500	G392
G3500	G3920
G3500	G3934
G3500	G3941
G3500	G3993
G3500	G401
G3500	G4023
G3500	G4031
G3500	G406
G3500	G4066
G3500	G4088
G3500	G4093
G3500	G4108
G3500	G412
G3500	G4122
G3500	G4137
G3500	G4151
G3500	G4156
G3500	G4179
G3500	G4223
G3500	G4233
G3500	G424
G3500	G4250
G3500	G426
G3500	G4263
G3500	G429
G3500	G4294
G3500	G4321
G3500	G4357
G3500	G4359
G3500	G4370
G3500	G4378
G3500	G4412
G3500	G4433
G3500	G4455
G3500	G4469
G3500	G4474
G3500	G4482
G3500	G477
G3500	G52
G3500	G520
G3500	G526
G3500	G544
G3500	G563
G3500	G564
G3500	G567
G3500	G569
G3500	G579
G3500	G599
G3500	G622
G3500	G629
G3500	G641
G3500	G654
G3500	G706
G3500	G753
G3500	G758
G3500	G768
G3500	G772
G3500	G795
G3500	G825
G3500	G827
G3500	G833
G3500	G834
G3500	G843
G3500	G856
G3500	G859
G3500	G865
G3500	G885
G3500	G894
G3500	G921
G3500	G924
G3500	G981
G3500	G983
G3500	G987
G3500	G990
G3501	G3508
G3501	G3524
G3501	G3525
G3501	G3533
G3501	G3541
G3501	G3544
G3501	G3545
G3501	G3555
G3501	G3571
G3501	G3580
G3501	G3593
G3501	G3594
G3501	G3625
G3501	G3666
G3501	G3669
G3501	G3682
G3501	G3686
G3501	G3690
G3501	G3694
G3501	G3696
G3501	G3744
G3501	G3758
G3501	G376
G3501	G3760
G3501	G3809
G3501	G3811
G3501	G3855
G3501	G3877
G3501	G3886
G3501	G3924
G3501	G3934
G3501	G3941
G3501	G3946
G3501	G3947
G3501	G3993
G3501	G401
G3501	G4031
G3501	G4034
G3501	G4042
G3501	G406
G3501	G4066
G3501	G4088
G3501	G409
G3501	G4095
G3501	G4108
G3501	G4114
G3501	G412
G3501	G4122
G3501	G4126
G3501	G4129
G3501	G4156
G3501	G4179
G3501	G4193
G3501	G4226
G3501	G4231
G3501	G4233
G3501	G4249
G3501	G429
G3501	G4294
G3501	G4330
G3501	G4333
G3501	G4335
G3501	G4353
G3501	G4359
G3501	G4392
G3501	G4401
G3501	G4412
G3501	G4418
G3501	G4433
G3501	G4461
G3501	G4467
G3501	G4468
G3501	G4471
G3501	G4474
G3501	G461
G3501	G489
G3501	G5
G3501	G514
G3501	G519
G3501	G52
G3501	G526
G3501	G544
G3501	G563
G3501	G567
G3501	G569
G3501	G579
G3501	G599
G3501	G606
G3501	G622
G3501	G625
G3501	G627
G3501	G629
G3501	G652
G3501	G654
G3501	G739
G3501	G751
G3501	G753
G3501	G758
G3501	G763
G3501	G768
G3501	G772
G3501	G785
G3501	G788
G3501	G808
G3501	G809
G3501	G811
G3501	G825
G3501	G827
G3501	G833
G3501	G837
G3501	G843
G3501	G853
G3501	G874
G3501	G885
G3501	G921
G3501	G964
G3501	G974
G3501	G981
G3501	G983
G3501	G990
G3502	G501
G3504	G4226
G3505	G4238
G3505	G883
G3506	G3592
G3506	G3785
G3506	G3814
G3506	G3938
G3506	G4057
G3506	G4251
G3506	G4368
G3506	G4389
G3507	G3616
G3507	G3723
G3507	G3754
G3507	G3765
G3507	G3824
G3507	G3906
G3507	G3954
G3507	G4039
G3507	G410
G3507	G4224
G3507	G4313
G3507	G4378
G3507	G4381
G3507	G4440
G3507	G4480
G3507	G4489
G3507	G4496
G3507	G501
G3507	G698
G3507	G791
G3507	G898
G3507	G93
G3508	G3537
G3508	G3544
G3508	G3625
G3508	G3669
G3508	G3686
G3508	G3696
G3508	G37
G3508	G3760
G3508	G3857
G3508	G392
G3508	G3920
G3508	G3934
G3508	G3941
G3508	G3946
G3508	G401
G3508	G4031
G3508	G4042
G3508	G4061
G3508	G4066
G3508	G4093
G3508	G412
G3508	G4151
G3508	G4156
G3508	G4233
G3508	G424
G3508	G4250
G3508	G4260
G3508	G4294
G3508	G4321
G3508	G4330
G3508	G4412
G3508	G4433
G3508	G4455
G3508	G4471
G3508	G4474
G3508	G514
G3508	G52
G3508	G526
G3508	G542
G3508	G556
G3508	G614
G3508	G629
G3508	G641
G3508	G654
G3508	G706
G3508	G753
G3508	G758
G3508	G768
G3508	G772
G3508	G808
G3508	G825
G3508	G827
G3508	G833
G3508	G885
G3508	G894
G3508	G928
G3508	G981
G3508	G983
G3508	G990
G3509	G3576
G3509	G3580
G3509	G3666
G3509	G3694
G3509	G3746
G3509	G3866
G3509	G3923
G3509	G412
G3509	G4267
G3509	G4321
G3509	G4333
G3509	G610
G3509	G625
G3509	G627
G3509	G928
G3509	G959
G351	G540
G3510	G3653
G3510	G3670
G3510	G384
G3510	G3909
G3510	G3969
G3510	G4075
G3510	G4111
G3510	G4154
G3510	G4195
G3510	G423
G3510	G4265
G3510	G4298
G3510	G4311
G3510	G437
G3510	G4409
G3510	G4459
G3510	G4499
G3510	G500
G3510	G550
G3510	G635
G3510	G80
G3510	G828
G3510	G846
G3510	G87
G3512	G3968
G3512	G856
G3513	G3723
G3513	G4033
G3513	G4416
G3513	G453
G3513	G698
G3514	G3543
G3514	G3670
G3514	G3720
G3514	G3721
G3514	G3826
G3514	G3909
G3514	G3911
G3514	G4075
G3514	G4195
G3514	G4421
G3514	G4491
G3514	G575
G3514	G635
G3514	G731
G3514	G732
G3514	G87
G3514	G918
G3514	G979
G3517	G3535
G3517	G3553
G3517	G3558
G3517	G3565
G3517	G3566
G3517	G3571
G3517	G3584
G3517	G3594
G3517	G3631
G3517	G365
G3517	G3657
G3517	G3659
G3517	G3663
G3517	G3664
G3517	G3670
G3517	G3677
G3517	G3684
G3517	G3690
G3517	G3715
G3517	G3718
G3517	G3720
G3517	G3721
G3517	G3723
G3517	G3734
G3517	G3791
G3517	G3802
G3517	G3804
G3517	G3830
G3517	G3836
G3517	G3837
G3517	G3845
G3517	G3853
G3517	G386
G3517	G3860
G3517	G3868
G3517	G3869
G3517	G387
G3517	G3889
G3517	G3909
G3517	G3947
G3517	G3981
G3517	G399
G3517	G4007
G3517	G4026
G3517	G4033
G3517	G4048
G3517	G407
G3517	G4088
G3517	G4092
G3517	G4095
G3517	G4103
G3517	G4112
G3517	G4116
G3517	G4160
G3517	G4165
G3517	G4176
G3517	G4183
G3517	G4189
G3517	G4190
G3517	G4200
G3517	G4219
G3517	G4223
G3517	G4234
G3517	G4235
G3517	G4254
G3517	G4272
G3517	G4285
G3517	G4295
G3517	G4301
G3517	G4314
G3517	G4322
G3517	G4340
G3517	G4388
G3517	G4406
G3517	G4421
G3517	G4447
G3517	G4467
G3517	G4473
G3517	G4475
G3517	G4480
G3517	G4486
G3517	G472
G3517	G486
G3517	G499
G3517	G513
