cell_id,pseudotime,cell_type,hours,media,library
CELL_3962,0.9981074007377222,Tipo_1_Intermediario_1,24,DM,LIB_3962
CELL_3963,0.0581418433592142,Tipo_0_Inicial,48,GM,LIB_3963
CELL_3964,1.7505489955395312,Tipo_2_Intermediario_2,72,DM,LIB_3964
CELL_3965,0.022733791324836466,Tipo_0_Inicial,0,GM,LIB_3965
CELL_3966,3.0964218443843694,Tipo_3_Final,24,DM,LIB_3966
CELL_3967,0.7318143537444645,Tipo_1_Intermediario_1,48,GM,LIB_3967
CELL_3968,0.08218156755093482,Tipo_0_Inicial,72,DM,LIB_3968
CELL_3969,1.7751744011429362,Tipo_2_Intermediario_2,0,GM,LIB_3969
CELL_3970,1.0139474850331223,Tipo_1_Intermediario_1,24,DM,LIB_3970
CELL_3971,7.284023290659967,Tipo_3_Final,48,GM,LIB_3971
CELL_3972,1.5713964555638555,Tipo_2_Intermediario_2,72,DM,LIB_3972
CELL_3973,0.643827166873361,Tipo_1_Intermediario_1,0,GM,LIB_3973
CELL_3974,2.471882552134239,Tipo_2_Intermediario_2,24,DM,LIB_3974
CELL_3975,0.6335133508574036,Tipo_1_Intermediario_1,48,GM,LIB_3975
CELL_3976,4.6918891794943205,Tipo_3_Final,72,DM,LIB_3976
CELL_3977,0.9391177619454292,Tipo_1_Intermediario_1,0,GM,LIB_3977
CELL_3978,1.5964313122921618,Tipo_2_Intermediario_2,24,DM,LIB_3978
CELL_3979,0.1037934872196247,Tipo_0_Inicial,48,GM,LIB_3979
CELL_3980,1.1106742418329052,Tipo_1_Intermediario_1,72,DM,LIB_3980
CELL_3981,3.5719151416091206,Tipo_3_Final,0,GM,LIB_3981
CELL_3982,3.2761769497430455,Tipo_3_Final,24,DM,LIB_3982
CELL_3983,0.50802671413871,Tipo_0_Inicial,48,GM,LIB_3983
CELL_3984,0.5125711390787284,Tipo_0_Inicial,72,DM,LIB_3984
CELL_3985,3.399877784348707,Tipo_3_Final,0,GM,LIB_3985
CELL_3986,5.329936026365575,Tipo_3_Final,24,DM,LIB_3986
CELL_3987,0.20043844572750685,Tipo_0_Inicial,48,GM,LIB_3987
CELL_3988,1.195887247156446,Tipo_1_Intermediario_1,72,DM,LIB_3988
CELL_3989,0.8233314212377133,Tipo_1_Intermediario_1,0,GM,LIB_3989
CELL_3990,4.091061424502781,Tipo_3_Final,24,DM,LIB_3990
CELL_3991,0.1744407933309361,Tipo_0_Inicial,48,GM,LIB_3991
CELL_3992,0.4742971877827222,Tipo_0_Inicial,72,DM,LIB_3992
CELL_3993,2.7924335524242885,Tipo_3_Final,0,GM,LIB_3993
CELL_3994,0.10531233795075003,Tipo_0_Inicial,24,DM,LIB_3994
CELL_3995,1.3566565723792547,Tipo_1_Intermediario_1,48,GM,LIB_3995
CELL_3996,1.1671763068455399,Tipo_1_Intermediario_1,72,DM,LIB_3996
CELL_3997,0.8141363215878751,Tipo_1_Intermediario_1,0,GM,LIB_3997
CELL_3998,1.0036403077421554,Tipo_1_Intermediario_1,24,DM,LIB_3998
CELL_3999,1.5097923629609291,Tipo_2_Intermediario_2,48,GM,LIB_3999
CELL_4000,0.35196504213663665,Tipo_0_Inicial,72,DM,LIB_4000
CELL_4001,1.697244906536377,Tipo_2_Intermediario_2,0,GM,LIB_4001
CELL_4002,3.2739505101947963,Tipo_3_Final,24,DM,LIB_4002
CELL_4003,2.855574242691,Tipo_3_Final,48,GM,LIB_4003
CELL_4004,0.33423522081977797,Tipo_0_Inicial,72,DM,LIB_4004
CELL_4005,0.3232726846354244,Tipo_0_Inicial,0,GM,LIB_4005
CELL_4006,0.6244260013969706,Tipo_1_Intermediario_1,24,DM,LIB_4006
CELL_4007,0.8959355481473119,Tipo_1_Intermediario_1,48,GM,LIB_4007
CELL_4008,1.050037007107788,Tipo_1_Intermediario_1,72,DM,LIB_4008
CELL_4009,2.2769770663103026,Tipo_2_Intermediario_2,0,GM,LIB_4009
CELL_4010,0.11670033904275845,Tipo_0_Inicial,24,DM,LIB_4010
CELL_4011,0.07057613708405933,Tipo_0_Inicial,48,GM,LIB_4011
CELL_4012,0.9948666148259477,Tipo_1_Intermediario_1,72,DM,LIB_4012
CELL_4013,2.3891257150661622,Tipo_2_Intermediario_2,0,GM,LIB_4013
CELL_4014,0.4299424294130878,Tipo_0_Inicial,24,DM,LIB_4014
CELL_4015,2.0516782380760525,Tipo_2_Intermediario_2,48,GM,LIB_4015
CELL_4016,0.6017457474444656,Tipo_1_Intermediario_1,72,DM,LIB_4016
CELL_4017,4.344624912940855,Tipo_3_Final,0,GM,LIB_4017
CELL_4018,4.520775019978245,Tipo_3_Final,24,DM,LIB_4018
CELL_4019,0.705614023175558,Tipo_1_Intermediario_1,48,GM,LIB_4019
CELL_4020,0.5227133048625123,Tipo_0_Inicial,72,DM,LIB_4020
CELL_4021,1.0596906203060057,Tipo_1_Intermediario_1,0,GM,LIB_4021
CELL_4022,0.550273089236741,Tipo_0_Inicial,24,DM,LIB_4022
CELL_4023,2.231825219635884,Tipo_2_Intermediario_2,48,GM,LIB_4023
CELL_4024,3.4981435983227507,Tipo_3_Final,72,DM,LIB_4024
CELL_4025,2.2361537873771606,Tipo_2_Intermediario_2,0,GM,LIB_4025
CELL_4026,3.4785288930531997,Tipo_3_Final,24,DM,LIB_4026
CELL_4027,1.011650168683739,Tipo_1_Intermediario_1,48,GM,LIB_4027
CELL_4028,0.33995682527511906,Tipo_0_Inicial,72,DM,LIB_4028
CELL_4029,2.678447138143785,Tipo_2_Intermediario_2,0,GM,LIB_4029
CELL_4030,0.8940575837911874,Tipo_1_Intermediario_1,24,DM,LIB_4030
CELL_4031,2.2250420884024713,Tipo_2_Intermediario_2,48,GM,LIB_4031
CELL_4032,0.6311864928669911,Tipo_1_Intermediario_1,72,DM,LIB_4032
CELL_4033,0.16943812500787653,Tipo_0_Inicial,0,GM,LIB_4033
CELL_4034,9.807636461135083,Tipo_3_Final,24,DM,LIB_4034
CELL_4035,0.33968313272920325,Tipo_0_Inicial,48,GM,LIB_4035
CELL_4036,8.917123290037557,Tipo_3_Final,72,DM,LIB_4036
CELL_4037,7.569013434215007,Tipo_3_Final,0,GM,LIB_4037
CELL_4038,3.1579930181237525,Tipo_3_Final,24,DM,LIB_4038
CELL_4039,2.1542278591820527,Tipo_2_Intermediario_2,48,GM,LIB_4039
CELL_4040,1.7245856850986516,Tipo_2_Intermediario_2,72,DM,LIB_4040
CELL_4041,4.021347135269835,Tipo_3_Final,0,GM,LIB_4041
CELL_4042,0.6834024283884241,Tipo_1_Intermediario_1,24,DM,LIB_4042
CELL_4043,1.2610254889028178,Tipo_1_Intermediario_1,48,GM,LIB_4043
CELL_4044,1.9319599393525102,Tipo_2_Intermediario_2,72,DM,LIB_4044
CELL_4045,1.0593050724098019,Tipo_1_Intermediario_1,0,GM,LIB_4045
CELL_4046,1.115437765711922,Tipo_1_Intermediario_1,24,DM,LIB_4046
CELL_4047,0.8018050675033186,Tipo_1_Intermediario_1,48,GM,LIB_4047
CELL_4048,1.6612897333471885,Tipo_2_Intermediario_2,72,DM,LIB_4048
CELL_4049,3.8019150512053272,Tipo_3_Final,0,GM,LIB_4049
CELL_4050,0.4501117022047718,Tipo_0_Inicial,24,DM,LIB_4050
CELL_4051,5.449366698870502,Tipo_3_Final,48,GM,LIB_4051
CELL_4052,2.33648850275648,Tipo_2_Intermediario_2,72,DM,LIB_4052
CELL_4053,3.466300626820313,Tipo_3_Final,0,GM,LIB_4053
CELL_4054,1.6247205934233813,Tipo_2_Intermediario_2,24,DM,LIB_4054
CELL_4055,3.023866660767406,Tipo_3_Final,48,GM,LIB_4055
CELL_4056,0.03266611700668128,Tipo_0_Inicial,72,DM,LIB_4056
CELL_4057,3.4116820511199313,Tipo_3_Final,0,GM,LIB_4057
CELL_4058,0.08193329972584973,Tipo_0_Inicial,24,DM,LIB_4058
CELL_4059,4.412975470970122,Tipo_3_Final,48,GM,LIB_4059
CELL_4060,9.647335901062862,Tipo_3_Final,72,DM,LIB_4060
CELL_4061,0.6964712030915969,Tipo_1_Intermediario_1,0,GM,LIB_4061
CELL_4062,0.472251301294582,Tipo_0_Inicial,24,DM,LIB_4062
CELL_4063,2.8994343813343173,Tipo_3_Final,48,GM,LIB_4063
CELL_4064,0.5834507134943143,Tipo_1_Intermediario_1,72,DM,LIB_4064
CELL_4065,4.013310005885194,Tipo_3_Final,0,GM,LIB_4065
CELL_4066,0.21704789954796513,Tipo_0_Inicial,24,DM,LIB_4066
CELL_4067,0.26924728383328744,Tipo_0_Inicial,48,GM,LIB_4067
CELL_4068,7.740951837360713,Tipo_3_Final,72,DM,LIB_4068
CELL_4069,2.2407276851896745,Tipo_2_Intermediario_2,0,GM,LIB_4069
CELL_4070,3.7531610677507516,Tipo_3_Final,24,DM,LIB_4070
CELL_4071,0.7840991325684686,Tipo_1_Intermediario_1,48,GM,LIB_4071
CELL_4072,2.2570118659633436,Tipo_2_Intermediario_2,72,DM,LIB_4072
CELL_4073,1.8039958612113685,Tipo_2_Intermediario_2,0,GM,LIB_4073
CELL_4074,1.8483944122727158,Tipo_2_Intermediario_2,24,DM,LIB_4074
CELL_4075,2.2947594012803956,Tipo_2_Intermediario_2,48,GM,LIB_4075
CELL_4076,1.7130231612243638,Tipo_2_Intermediario_2,72,DM,LIB_4076
CELL_4077,1.1209506069855544,Tipo_1_Intermediario_1,0,GM,LIB_4077
CELL_4078,0.6457142331581303,Tipo_1_Intermediario_1,24,DM,LIB_4078
CELL_4079,2.9270535772460016,Tipo_3_Final,48,GM,LIB_4079
CELL_4080,0.5130708881981344,Tipo_0_Inicial,72,DM,LIB_4080
CELL_4081,2.3576130056400384,Tipo_2_Intermediario_2,0,GM,LIB_4081
CELL_4082,0.5314049992473072,Tipo_0_Inicial,24,DM,LIB_4082
CELL_4083,1.9634201881003825,Tipo_2_Intermediario_2,48,GM,LIB_4083
CELL_4084,2.7493503887127013,Tipo_3_Final,72,DM,LIB_4084
CELL_4085,0.49362771360021784,Tipo_0_Inicial,0,GM,LIB_4085
CELL_4086,0.1236301746090163,Tipo_0_Inicial,24,DM,LIB_4086
CELL_4087,0.28076387795327457,Tipo_0_Inicial,48,GM,LIB_4087
CELL_4088,1.862793344864332,Tipo_2_Intermediario_2,72,DM,LIB_4088
CELL_4089,3.7868723067421763,Tipo_3_Final,0,GM,LIB_4089
CELL_4090,0.09208121991530512,Tipo_0_Inicial,24,DM,LIB_4090
CELL_4091,2.6496555499058028,Tipo_2_Intermediario_2,48,GM,LIB_4091
CELL_4092,0.8350307818644346,Tipo_1_Intermediario_1,72,DM,LIB_4092
CELL_4093,1.3022008132675518,Tipo_1_Intermediario_1,0,GM,LIB_4093
CELL_4094,5.2861983695115065,Tipo_3_Final,24,DM,LIB_4094
CELL_4095,0.8068488975484608,Tipo_1_Intermediario_1,48,GM,LIB_4095
CELL_4096,1.2522370270944936,Tipo_1_Intermediario_1,72,DM,LIB_4096
CELL_4097,0.027553763355231686,Tipo_0_Inicial,0,GM,LIB_4097
CELL_4098,0.17024171938970314,Tipo_0_Inicial,24,DM,LIB_4098
CELL_4099,0.5984072929120996,Tipo_1_Intermediario_1,48,GM,LIB_4099
CELL_4100,0.05649494091744466,Tipo_0_Inicial,72,DM,LIB_4100
CELL_4101,1.9959525926911292,Tipo_2_Intermediario_2,0,GM,LIB_4101
CELL_4102,1.1116402499791438,Tipo_1_Intermediario_1,24,DM,LIB_4102
CELL_4103,1.5887887914672514,Tipo_2_Intermediario_2,48,GM,LIB_4103
CELL_4104,0.3838886612122792,Tipo_0_Inicial,72,DM,LIB_4104
CELL_4105,0.7017607567778857,Tipo_1_Intermediario_1,0,GM,LIB_4105
CELL_4106,2.180243718297424,Tipo_2_Intermediario_2,24,DM,LIB_4106
CELL_4107,6.722188171799013,Tipo_3_Final,48,GM,LIB_4107
CELL_4108,0.10346419940695954,Tipo_0_Inicial,72,DM,LIB_4108
CELL_4109,4.421549713620236,Tipo_3_Final,0,GM,LIB_4109
CELL_4110,1.7202045828044397,Tipo_2_Intermediario_2,24,DM,LIB_4110
CELL_4111,1.6598571454582722,Tipo_2_Intermediario_2,48,GM,LIB_4111
CELL_4112,1.3874088123936774,Tipo_1_Intermediario_1,72,DM,LIB_4112
CELL_4113,0.14383876889812253,Tipo_0_Inicial,0,GM,LIB_4113
CELL_4114,0.18835072172951228,Tipo_0_Inicial,24,DM,LIB_4114
CELL_4115,1.837146698423506,Tipo_2_Intermediario_2,48,GM,LIB_4115
CELL_4116,0.8339377613043999,Tipo_1_Intermediario_1,72,DM,LIB_4116
CELL_4117,4.984299231569099,Tipo_3_Final,0,GM,LIB_4117
CELL_4118,1.0437412495474923,Tipo_1_Intermediario_1,24,DM,LIB_4118
CELL_4119,0.30929167510138744,Tipo_0_Inicial,48,GM,LIB_4119
CELL_4120,2.5085600718351526,Tipo_2_Intermediario_2,72,DM,LIB_4120
CELL_4121,0.6944492539113958,Tipo_1_Intermediario_1,0,GM,LIB_4121
CELL_4122,1.490862172380171,Tipo_2_Intermediario_2,24,DM,LIB_4122
CELL_4123,2.393549448913991,Tipo_2_Intermediario_2,48,GM,LIB_4123
CELL_4124,4.610459397808588,Tipo_3_Final,72,DM,LIB_4124
CELL_4125,3.142273655573616,Tipo_3_Final,0,GM,LIB_4125
CELL_4126,2.2562535832351993,Tipo_2_Intermediario_2,24,DM,LIB_4126
CELL_4127,2.2765772693582527,Tipo_2_Intermediario_2,48,GM,LIB_4127
CELL_4128,5.834753448618278,Tipo_3_Final,72,DM,LIB_4128
CELL_4129,0.7014541850473619,Tipo_1_Intermediario_1,0,GM,LIB_4129
CELL_4130,0.00222542606356573,Tipo_0_Inicial,24,DM,LIB_4130
CELL_4131,0.6347836286486623,Tipo_1_Intermediario_1,48,GM,LIB_4131
CELL_4132,0.4915232946991513,Tipo_0_Inicial,72,DM,LIB_4132
CELL_4133,2.1684402201180797,Tipo_2_Intermediario_2,0,GM,LIB_4133
CELL_4134,2.008668554180705,Tipo_2_Intermediario_2,24,DM,LIB_4134
CELL_4135,1.8001527100201276,Tipo_2_Intermediario_2,48,GM,LIB_4135
CELL_4136,0.032753628348681035,Tipo_0_Inicial,72,DM,LIB_4136
CELL_4137,2.609635612045055,Tipo_2_Intermediario_2,0,GM,LIB_4137
CELL_4138,0.7817355760289694,Tipo_1_Intermediario_1,24,DM,LIB_4138
CELL_4139,2.1875837849763022,Tipo_2_Intermediario_2,48,GM,LIB_4139
CELL_4140,1.6264686655703757,Tipo_2_Intermediario_2,72,DM,LIB_4140
CELL_4141,0.8393235880046686,Tipo_1_Intermediario_1,0,GM,LIB_4141
CELL_4142,0.2890720547504648,Tipo_0_Inicial,24,DM,LIB_4142
CELL_4143,0.19835687861780132,Tipo_0_Inicial,48,GM,LIB_4143
CELL_4144,3.5618566739240607,Tipo_3_Final,72,DM,LIB_4144
CELL_4145,5.011791791832372,Tipo_3_Final,0,GM,LIB_4145
CELL_4146,2.0984334542304595,Tipo_2_Intermediario_2,24,DM,LIB_4146
CELL_4147,0.2183669942528482,Tipo_0_Inicial,48,GM,LIB_4147
CELL_4148,1.0284200785166,Tipo_1_Intermediario_1,72,DM,LIB_4148
CELL_4149,2.6108242588209807,Tipo_2_Intermediario_2,0,GM,LIB_4149
CELL_4150,3.0266278005811382,Tipo_3_Final,24,DM,LIB_4150
CELL_4151,0.25162224955758117,Tipo_0_Inicial,48,GM,LIB_4151
CELL_4152,6.143863443161899e-05,Tipo_0_Inicial,72,DM,LIB_4152
CELL_4153,2.4905415317052366,Tipo_2_Intermediario_2,0,GM,LIB_4153
CELL_4154,0.8819654414957635,Tipo_1_Intermediario_1,24,DM,LIB_4154
CELL_4155,0.587350207333354,Tipo_1_Intermediario_1,48,GM,LIB_4155
CELL_4156,0.025962728569670773,Tipo_0_Inicial,72,DM,LIB_4156
CELL_4157,1.5543597713604989,Tipo_2_Intermediario_2,0,GM,LIB_4157
CELL_4158,3.809642264502558,Tipo_3_Final,24,DM,LIB_4158
CELL_4159,6.322707139547448,Tipo_3_Final,48,GM,LIB_4159
CELL_4160,1.668246492189989,Tipo_2_Intermediario_2,72,DM,LIB_4160
CELL_4161,1.4449926798445516,Tipo_2_Intermediario_2,0,GM,LIB_4161
CELL_4162,0.17778567818186025,Tipo_0_Inicial,24,DM,LIB_4162
CELL_4163,1.5920118855067273,Tipo_2_Intermediario_2,48,GM,LIB_4163
CELL_4164,0.9560041158162004,Tipo_1_Intermediario_1,72,DM,LIB_4164
CELL_4165,1.8685799050783294,Tipo_2_Intermediario_2,0,GM,LIB_4165
CELL_4166,0.9844210885223578,Tipo_1_Intermediario_1,24,DM,LIB_4166
CELL_4167,0.5496610133267895,Tipo_0_Inicial,48,GM,LIB_4167
CELL_4168,0.1995639322098422,Tipo_0_Inicial,72,DM,LIB_4168
CELL_4169,0.756434777625117,Tipo_1_Intermediario_1,0,GM,LIB_4169
CELL_4170,0.2032789707668261,Tipo_0_Inicial,24,DM,LIB_4170
CELL_4171,0.3893477490157806,Tipo_0_Inicial,48,GM,LIB_4171
CELL_4172,8.73800895711178,Tipo_3_Final,72,DM,LIB_4172
CELL_4173,1.1743465110160978,Tipo_1_Intermediario_1,0,GM,LIB_4173
CELL_4174,1.5180260348042014,Tipo_2_Intermediario_2,24,DM,LIB_4174
CELL_4175,4.136900792250696,Tipo_3_Final,48,GM,LIB_4175
CELL_4176,10.838215058975361,Tipo_3_Final,72,DM,LIB_4176
CELL_4177,1.747969035560285,Tipo_2_Intermediario_2,0,GM,LIB_4177
CELL_4178,3.347673644440077,Tipo_3_Final,24,DM,LIB_4178
CELL_4179,0.7918446443525972,Tipo_1_Intermediario_1,48,GM,LIB_4179
CELL_4180,0.7298288982403296,Tipo_1_Intermediario_1,72,DM,LIB_4180
CELL_4181,1.0306840179089842,Tipo_1_Intermediario_1,0,GM,LIB_4181
CELL_4182,2.2325788005109386,Tipo_2_Intermediario_2,24,DM,LIB_4182
CELL_4183,2.292613748712872,Tipo_2_Intermediario_2,48,GM,LIB_4183
CELL_4184,0.7573720829147271,Tipo_1_Intermediario_1,72,DM,LIB_4184
CELL_4185,0.2859169171018889,Tipo_0_Inicial,0,GM,LIB_4185
CELL_4186,2.0014994096702523,Tipo_2_Intermediario_2,24,DM,LIB_4186
CELL_4187,0.2746792401703987,Tipo_0_Inicial,48,GM,LIB_4187
CELL_4188,1.727835455255585,Tipo_2_Intermediario_2,72,DM,LIB_4188
CELL_4189,2.364566975087965,Tipo_2_Intermediario_2,0,GM,LIB_4189
CELL_4190,2.4120264116897925,Tipo_2_Intermediario_2,24,DM,LIB_4190
CELL_4191,2.800560301118025,Tipo_3_Final,48,GM,LIB_4191
CELL_4192,4.124923775796897,Tipo_3_Final,72,DM,LIB_4192
CELL_4193,1.3861303357053123,Tipo_1_Intermediario_1,0,GM,LIB_4193
CELL_4194,2.6205133406482215,Tipo_2_Intermediario_2,24,DM,LIB_4194
CELL_4195,1.9308187606479257,Tipo_2_Intermediario_2,48,GM,LIB_4195
CELL_4196,0.4131627779968365,Tipo_0_Inicial,72,DM,LIB_4196
CELL_4197,0.052050772660004616,Tipo_0_Inicial,0,GM,LIB_4197
CELL_4198,0.6696630465509614,Tipo_1_Intermediario_1,24,DM,LIB_4198
CELL_4199,1.1705011099140665,Tipo_1_Intermediario_1,48,GM,LIB_4199
CELL_4200,1.9199938907486236,Tipo_2_Intermediario_2,72,DM,LIB_4200
CELL_4201,3.7936977833126817,Tipo_3_Final,0,GM,LIB_4201
CELL_4202,0.4369233486150885,Tipo_0_Inicial,24,DM,LIB_4202
CELL_4203,0.26831984283982896,Tipo_0_Inicial,48,GM,LIB_4203
CELL_4204,6.619787569969955,Tipo_3_Final,72,DM,LIB_4204
CELL_4205,0.22867820421549734,Tipo_0_Inicial,0,GM,LIB_4205
CELL_4206,1.3020577624235352,Tipo_1_Intermediario_1,24,DM,LIB_4206
CELL_4207,1.7616721296478828,Tipo_2_Intermediario_2,48,GM,LIB_4207
CELL_4208,1.5590422672726518,Tipo_2_Intermediario_2,72,DM,LIB_4208
CELL_4209,0.1799197817926106,Tipo_0_Inicial,0,GM,LIB_4209
CELL_4210,0.11743507517392474,Tipo_0_Inicial,24,DM,LIB_4210
CELL_4211,0.22294369810262302,Tipo_0_Inicial,48,GM,LIB_4211
CELL_4212,1.7617877361877665,Tipo_2_Intermediario_2,72,DM,LIB_4212
CELL_4213,1.57203817632581,Tipo_2_Intermediario_2,0,GM,LIB_4213
CELL_4214,0.5324695497722591,Tipo_0_Inicial,24,DM,LIB_4214
CELL_4215,2.030974688316776,Tipo_2_Intermediario_2,48,GM,LIB_4215
CELL_4216,3.4303470196931367,Tipo_3_Final,72,DM,LIB_4216
CELL_4217,0.08493619689286841,Tipo_0_Inicial,0,GM,LIB_4217
CELL_4218,1.378828088975233,Tipo_1_Intermediario_1,24,DM,LIB_4218
CELL_4219,2.3379219498019843,Tipo_2_Intermediario_2,48,GM,LIB_4219
CELL_4220,0.5815388055631174,Tipo_1_Intermediario_1,72,DM,LIB_4220
CELL_4221,0.7356766328764053,Tipo_1_Intermediario_1,0,GM,LIB_4221
CELL_4222,1.901960548155598,Tipo_2_Intermediario_2,24,DM,LIB_4222
CELL_4223,4.564296577655907,Tipo_3_Final,48,GM,LIB_4223
CELL_4224,3.3206669960775943,Tipo_3_Final,72,DM,LIB_4224
CELL_4225,1.7499627639396607,Tipo_2_Intermediario_2,0,GM,LIB_4225
CELL_4226,2.6203096684257834,Tipo_2_Intermediario_2,24,DM,LIB_4226
CELL_4227,0.9077014893743982,Tipo_1_Intermediario_1,48,GM,LIB_4227
CELL_4228,2.0486737461892894,Tipo_2_Intermediario_2,72,DM,LIB_4228
CELL_4229,1.2553991122923591,Tipo_1_Intermediario_1,0,GM,LIB_4229
CELL_4230,0.42128438108822697,Tipo_0_Inicial,24,DM,LIB_4230
CELL_4231,2.4195678047107596,Tipo_2_Intermediario_2,48,GM,LIB_4231
CELL_4232,1.625955490016639,Tipo_2_Intermediario_2,72,DM,LIB_4232
CELL_4233,0.8882712809725026,Tipo_1_Intermediario_1,0,GM,LIB_4233
CELL_4234,4.845874629137138,Tipo_3_Final,24,DM,LIB_4234
CELL_4235,0.04231268667938538,Tipo_0_Inicial,48,GM,LIB_4235
CELL_4236,0.7589315322466583,Tipo_1_Intermediario_1,72,DM,LIB_4236
CELL_4237,0.11712646615524237,Tipo_0_Inicial,0,GM,LIB_4237
CELL_4238,2.9093803893528714,Tipo_3_Final,24,DM,LIB_4238
CELL_4239,2.422044883554692,Tipo_2_Intermediario_2,48,GM,LIB_4239
CELL_4240,0.8049956858031401,Tipo_1_Intermediario_1,72,DM,LIB_4240
CELL_4241,2.2519437575405252,Tipo_2_Intermediario_2,0,GM,LIB_4241
CELL_4242,1.008154312617058,Tipo_1_Intermediario_1,24,DM,LIB_4242
CELL_4243,2.823255447557461,Tipo_3_Final,48,GM,LIB_4243
CELL_4244,1.2109454769277448,Tipo_1_Intermediario_1,72,DM,LIB_4244
CELL_4245,1.0630083437653235,Tipo_1_Intermediario_1,0,GM,LIB_4245
CELL_4246,5.458442943068541,Tipo_3_Final,24,DM,LIB_4246
CELL_4247,0.5777097862495095,Tipo_1_Intermediario_1,48,GM,LIB_4247
CELL_4248,0.2566836833282288,Tipo_0_Inicial,72,DM,LIB_4248
CELL_4249,1.7567528648552402,Tipo_2_Intermediario_2,0,GM,LIB_4249
CELL_4250,6.968406749536393,Tipo_3_Final,24,DM,LIB_4250
CELL_4251,0.9491134416342683,Tipo_1_Intermediario_1,48,GM,LIB_4251
CELL_4252,0.12808904875619673,Tipo_0_Inicial,72,DM,LIB_4252
CELL_4253,0.8289267445893215,Tipo_1_Intermediario_1,0,GM,LIB_4253
CELL_4254,1.410162839568141,Tipo_2_Intermediario_2,24,DM,LIB_4254
CELL_4255,0.35329061038668846,Tipo_0_Inicial,48,GM,LIB_4255
CELL_4256,2.1464869396002726,Tipo_2_Intermediario_2,72,DM,LIB_4256
CELL_4257,12.19310709721432,Tipo_3_Final,0,GM,LIB_4257
CELL_4258,1.202009392424185,Tipo_1_Intermediario_1,24,DM,LIB_4258
CELL_4259,0.8761684168737984,Tipo_1_Intermediario_1,48,GM,LIB_4259
CELL_4260,1.0239998487558426,Tipo_1_Intermediario_1,72,DM,LIB_4260
CELL_4261,0.24466564188946968,Tipo_0_Inicial,0,GM,LIB_4261
CELL_4262,4.29584511282517,Tipo_3_Final,24,DM,LIB_4262
CELL_4263,1.0716909028020185,Tipo_1_Intermediario_1,48,GM,LIB_4263
CELL_4264,0.9796761929882843,Tipo_1_Intermediario_1,72,DM,LIB_4264
CELL_4265,2.1557982281535515,Tipo_2_Intermediario_2,0,GM,LIB_4265
CELL_4266,1.1669124250727005,Tipo_1_Intermediario_1,24,DM,LIB_4266
CELL_4267,2.089575174198686,Tipo_2_Intermediario_2,48,GM,LIB_4267
CELL_4268,0.1268303902214782,Tipo_0_Inicial,72,DM,LIB_4268
CELL_4269,3.3610446220176224,Tipo_3_Final,0,GM,LIB_4269
CELL_4270,5.643690807170789,Tipo_3_Final,24,DM,LIB_4270
CELL_4271,2.092601726612184,Tipo_2_Intermediario_2,48,GM,LIB_4271
CELL_4272,6.182985979456845,Tipo_3_Final,72,DM,LIB_4272
CELL_4273,0.3284108531283636,Tipo_0_Inicial,0,GM,LIB_4273
CELL_4274,1.297939810195856,Tipo_1_Intermediario_1,24,DM,LIB_4274
CELL_4275,1.841635596915969,Tipo_2_Intermediario_2,48,GM,LIB_4275
CELL_4276,1.7432880295003266,Tipo_2_Intermediario_2,72,DM,LIB_4276
CELL_4277,1.0265297897039154,Tipo_1_Intermediario_1,0,GM,LIB_4277
CELL_4278,0.8252344755406937,Tipo_1_Intermediario_1,24,DM,LIB_4278
CELL_4279,0.2712363312440897,Tipo_0_Inicial,48,GM,LIB_4279
CELL_4280,0.9943137713213623,Tipo_1_Intermediario_1,72,DM,LIB_4280
CELL_4281,0.35505210351427835,Tipo_0_Inicial,0,GM,LIB_4281
CELL_4282,2.6512692793097323,Tipo_2_Intermediario_2,24,DM,LIB_4282
CELL_4283,0.46848719780072323,Tipo_0_Inicial,48,GM,LIB_4283
CELL_4284,0.12070059262386842,Tipo_0_Inicial,72,DM,LIB_4284
CELL_4285,1.6075593052587687,Tipo_2_Intermediario_2,0,GM,LIB_4285
CELL_4286,1.8088712282005444,Tipo_2_Intermediario_2,24,DM,LIB_4286
CELL_4287,4.110092073748675,Tipo_3_Final,48,GM,LIB_4287
CELL_4288,1.7206792628377676,Tipo_2_Intermediario_2,72,DM,LIB_4288
CELL_4289,0.8477088815454528,Tipo_1_Intermediario_1,0,GM,LIB_4289
CELL_4290,3.2492237287587145,Tipo_3_Final,24,DM,LIB_4290
CELL_4291,1.5542705258093839,Tipo_2_Intermediario_2,48,GM,LIB_4291
CELL_4292,0.16519923092348773,Tipo_0_Inicial,72,DM,LIB_4292
CELL_4293,1.668732946149207,Tipo_2_Intermediario_2,0,GM,LIB_4293
CELL_4294,4.772336605846908,Tipo_3_Final,24,DM,LIB_4294
CELL_4295,1.0093976138574237,Tipo_1_Intermediario_1,48,GM,LIB_4295
CELL_4296,0.7028796334648795,Tipo_1_Intermediario_1,72,DM,LIB_4296
CELL_4297,0.30973060325925683,Tipo_0_Inicial,0,GM,LIB_4297
CELL_4298,0.32844198244993356,Tipo_0_Inicial,24,DM,LIB_4298
CELL_4299,1.1339860611906358,Tipo_1_Intermediario_1,48,GM,LIB_4299
CELL_4300,1.8110964008861667,Tipo_2_Intermediario_2,72,DM,LIB_4300
CELL_4301,0.16810150285514008,Tipo_0_Inicial,0,GM,LIB_4301
CELL_4302,5.612492519935785,Tipo_3_Final,24,DM,LIB_4302
